Symbol,HGNC_ID,URL
FTO,24678,https://identifiers.org/hgnc:24678
FTSJ1,13254,https://identifiers.org/hgnc:13254
FTSJ3,17136,https://identifiers.org/hgnc:17136
FUBP1,4004,https://identifiers.org/hgnc:4004
FUBP3,4005,https://identifiers.org/hgnc:4005
FUCA1,4006,https://identifiers.org/hgnc:4006
FUCA2,4008,https://identifiers.org/hgnc:4008
FUNDC1,28746,https://identifiers.org/hgnc:28746
FUNDC2,24925,https://identifiers.org/hgnc:24925
FUOM,24733,https://identifiers.org/hgnc:24733
FURIN,8568,https://identifiers.org/hgnc:8568
FUS,4010,https://identifiers.org/hgnc:4010
FUT1,4012,https://identifiers.org/hgnc:4012
FUT10,19234,https://identifiers.org/hgnc:19234
FUT11,19233,https://identifiers.org/hgnc:19233
FUT2,4013,https://identifiers.org/hgnc:4013
FUT3,4014,https://identifiers.org/hgnc:4014
FUT4,4015,https://identifiers.org/hgnc:4015
FUT5,4016,https://identifiers.org/hgnc:4016
FUT6,4017,https://identifiers.org/hgnc:4017
FUT7,4018,https://identifiers.org/hgnc:4018
FUT8,4019,https://identifiers.org/hgnc:4019
FUT9,4020,https://identifiers.org/hgnc:4020
FUZ,26219,https://identifiers.org/hgnc:26219
FXN,3951,https://identifiers.org/hgnc:3951
FXNP2,51607,https://identifiers.org/hgnc:51607
FXR1,4023,https://identifiers.org/hgnc:4023
FXR2,4024,https://identifiers.org/hgnc:4024
FXYD1,4025,https://identifiers.org/hgnc:4025
FXYD2,4026,https://identifiers.org/hgnc:4026
FXYD3,4027,https://identifiers.org/hgnc:4027
FXYD4,4028,https://identifiers.org/hgnc:4028
FXYD5,4029,https://identifiers.org/hgnc:4029
FXYD6,4030,https://identifiers.org/hgnc:4030
FXYD6-FXYD2,39978,https://identifiers.org/hgnc:39978
FXYD7,4034,https://identifiers.org/hgnc:4034
FYB1,4036,https://identifiers.org/hgnc:4036
FYB2,27295,https://identifiers.org/hgnc:27295
FYCO1,14673,https://identifiers.org/hgnc:14673
FYN,4037,https://identifiers.org/hgnc:4037
FYTTD1,25407,https://identifiers.org/hgnc:25407
FZD1,4038,https://identifiers.org/hgnc:4038
FZD10,4039,https://identifiers.org/hgnc:4039
FZD2,4040,https://identifiers.org/hgnc:4040
FZD3,4041,https://identifiers.org/hgnc:4041
FZD4,4042,https://identifiers.org/hgnc:4042
FZD5,4043,https://identifiers.org/hgnc:4043
FZD6,4044,https://identifiers.org/hgnc:4044
FZD7,4045,https://identifiers.org/hgnc:4045
FZD8,4046,https://identifiers.org/hgnc:4046
FZD9,4047,https://identifiers.org/hgnc:4047
FZR1,24824,https://identifiers.org/hgnc:24824
G0S2,30229,https://identifiers.org/hgnc:30229
G2E3,20338,https://identifiers.org/hgnc:20338
G3BP1,30292,https://identifiers.org/hgnc:30292
G3BP2,30291,https://identifiers.org/hgnc:30291
G6PC1,4056,https://identifiers.org/hgnc:4056
G6PC2,28906,https://identifiers.org/hgnc:28906
G6PC3,24861,https://identifiers.org/hgnc:24861
G6PD,4057,https://identifiers.org/hgnc:4057
GAA,4065,https://identifiers.org/hgnc:4065
GAB1,4066,https://identifiers.org/hgnc:4066
GAB2,14458,https://identifiers.org/hgnc:14458
GAB3,17515,https://identifiers.org/hgnc:17515
GAB4,18325,https://identifiers.org/hgnc:18325
GABARAP,4067,https://identifiers.org/hgnc:4067
GABARAPL1,4068,https://identifiers.org/hgnc:4068
GABARAPL2,13291,https://identifiers.org/hgnc:13291
GABARAPL3,4069,https://identifiers.org/hgnc:4069
GABBR1,4070,https://identifiers.org/hgnc:4070
GABBR2,4507,https://identifiers.org/hgnc:4507
GABPA,4071,https://identifiers.org/hgnc:4071
GABPB1,4074,https://identifiers.org/hgnc:4074
GABPB2,28441,https://identifiers.org/hgnc:28441
GABRA1,4075,https://identifiers.org/hgnc:4075
GABRA2,4076,https://identifiers.org/hgnc:4076
GABRA3,4077,https://identifiers.org/hgnc:4077
GABRA4,4078,https://identifiers.org/hgnc:4078
GABRA5,4079,https://identifiers.org/hgnc:4079
GABRA6,4080,https://identifiers.org/hgnc:4080
GABRB1,4081,https://identifiers.org/hgnc:4081
GABRB2,4082,https://identifiers.org/hgnc:4082
GABRB3,4083,https://identifiers.org/hgnc:4083
GABRD,4084,https://identifiers.org/hgnc:4084
GABRE,4085,https://identifiers.org/hgnc:4085
GABRG1,4086,https://identifiers.org/hgnc:4086
GABRG2,4087,https://identifiers.org/hgnc:4087
GABRG3,4088,https://identifiers.org/hgnc:4088
GABRP,4089,https://identifiers.org/hgnc:4089
GABRQ,14454,https://identifiers.org/hgnc:14454
GABRR1,4090,https://identifiers.org/hgnc:4090
GABRR2,4091,https://identifiers.org/hgnc:4091
GABRR3,17969,https://identifiers.org/hgnc:17969
GAD1,4092,https://identifiers.org/hgnc:4092
GAD2,4093,https://identifiers.org/hgnc:4093
GADD45A,4095,https://identifiers.org/hgnc:4095
GADD45B,4096,https://identifiers.org/hgnc:4096
GADD45G,4097,https://identifiers.org/hgnc:4097
GADD45GIP1,29996,https://identifiers.org/hgnc:29996
GADL1,27949,https://identifiers.org/hgnc:27949
GAGE1,4098,https://identifiers.org/hgnc:4098
GAGE12B,26779,https://identifiers.org/hgnc:26779
GAGE12D,31904,https://identifiers.org/hgnc:31904
GAGE12E,31905,https://identifiers.org/hgnc:31905
GAGE12F,31906,https://identifiers.org/hgnc:31906
GAGE12H,31908,https://identifiers.org/hgnc:31908
GAGE12I,4105,https://identifiers.org/hgnc:4105
GAGE2A,4099,https://identifiers.org/hgnc:4099
GAGE2B,31957,https://identifiers.org/hgnc:31957
GAGE5,4102,https://identifiers.org/hgnc:4102
GAK,4113,https://identifiers.org/hgnc:4113
GAL,4114,https://identifiers.org/hgnc:4114
GAL3ST1,24240,https://identifiers.org/hgnc:24240
GAL3ST2,24869,https://identifiers.org/hgnc:24869
GAL3ST3,24144,https://identifiers.org/hgnc:24144
GAL3ST4,24145,https://identifiers.org/hgnc:24145
GALC,4115,https://identifiers.org/hgnc:4115
GALE,4116,https://identifiers.org/hgnc:4116
GALK1,4118,https://identifiers.org/hgnc:4118
GALK2,4119,https://identifiers.org/hgnc:4119
GALM,24063,https://identifiers.org/hgnc:24063
GALNS,4122,https://identifiers.org/hgnc:4122
GALNT1,4123,https://identifiers.org/hgnc:4123
GALNT10,19873,https://identifiers.org/hgnc:19873
GALNT11,19875,https://identifiers.org/hgnc:19875
GALNT12,19877,https://identifiers.org/hgnc:19877
GALNT13,23242,https://identifiers.org/hgnc:23242
GALNT14,22946,https://identifiers.org/hgnc:22946
GALNT15,21531,https://identifiers.org/hgnc:21531
GALNT16,23233,https://identifiers.org/hgnc:23233
GALNT17,16347,https://identifiers.org/hgnc:16347
GALNT18,30488,https://identifiers.org/hgnc:30488
GALNT2,4124,https://identifiers.org/hgnc:4124
GALNT3,4125,https://identifiers.org/hgnc:4125
GALNT4,4126,https://identifiers.org/hgnc:4126
GALNT5,4127,https://identifiers.org/hgnc:4127
GALNT6,4128,https://identifiers.org/hgnc:4128
GALNT7,4129,https://identifiers.org/hgnc:4129
GALNT8,4130,https://identifiers.org/hgnc:4130
GALNT9,4131,https://identifiers.org/hgnc:4131
GALNTL5,21725,https://identifiers.org/hgnc:21725
GALNTL6,33844,https://identifiers.org/hgnc:33844
GALP,24840,https://identifiers.org/hgnc:24840
GALR1,4132,https://identifiers.org/hgnc:4132
GALR2,4133,https://identifiers.org/hgnc:4133
GALR3,4134,https://identifiers.org/hgnc:4134
GALT,4135,https://identifiers.org/hgnc:4135
GAMT,4136,https://identifiers.org/hgnc:4136
GAN,4137,https://identifiers.org/hgnc:4137
GANAB,4138,https://identifiers.org/hgnc:4138
GANC,4139,https://identifiers.org/hgnc:4139
GAP43,4140,https://identifiers.org/hgnc:4140
GAPDH,4141,https://identifiers.org/hgnc:4141
GAPDHP1,4159,https://identifiers.org/hgnc:4159
GAPDHP14,4160,https://identifiers.org/hgnc:4160
GAPDHP28,37780,https://identifiers.org/hgnc:37780
GAPDHS,24864,https://identifiers.org/hgnc:24864
GAPT,26588,https://identifiers.org/hgnc:26588
GAPVD1,23375,https://identifiers.org/hgnc:23375
GAR1,14264,https://identifiers.org/hgnc:14264
GAREM1,26136,https://identifiers.org/hgnc:26136
GAREM2,27172,https://identifiers.org/hgnc:27172
GARIN1A,27998,https://identifiers.org/hgnc:27998
GARIN1B,30704,https://identifiers.org/hgnc:30704
GARIN2,20101,https://identifiers.org/hgnc:20101
GARIN3,28397,https://identifiers.org/hgnc:28397
GARIN4,26541,https://identifiers.org/hgnc:26541
GARIN5A,25107,https://identifiers.org/hgnc:25107
GARIN5B,25278,https://identifiers.org/hgnc:25278
GARIN6,28594,https://identifiers.org/hgnc:28594
GARNL3,25425,https://identifiers.org/hgnc:25425
GARRE1,29016,https://identifiers.org/hgnc:29016
GARS1,4162,https://identifiers.org/hgnc:4162
GART,4163,https://identifiers.org/hgnc:4163
GAS1,4165,https://identifiers.org/hgnc:4165
GAS2,4167,https://identifiers.org/hgnc:4167
GAS2L1,16955,https://identifiers.org/hgnc:16955
GAS2L2,24846,https://identifiers.org/hgnc:24846
GAS2L3,27475,https://identifiers.org/hgnc:27475
GAS5,16355,https://identifiers.org/hgnc:16355
GAS6,4168,https://identifiers.org/hgnc:4168
GAS7,4169,https://identifiers.org/hgnc:4169
GAS8,4166,https://identifiers.org/hgnc:4166
GASK1A,24485,https://identifiers.org/hgnc:24485
GASK1B,25312,https://identifiers.org/hgnc:25312
GAST,4164,https://identifiers.org/hgnc:4164
GATA1,4170,https://identifiers.org/hgnc:4170
GATA2,4171,https://identifiers.org/hgnc:4171
GATA3,4172,https://identifiers.org/hgnc:4172
GATA4,4173,https://identifiers.org/hgnc:4173
GATA5,15802,https://identifiers.org/hgnc:15802
GATA6,4174,https://identifiers.org/hgnc:4174
GATAD1,29941,https://identifiers.org/hgnc:29941
GATAD2A,29989,https://identifiers.org/hgnc:29989
GATAD2B,30778,https://identifiers.org/hgnc:30778
GATB,8849,https://identifiers.org/hgnc:8849
GATC,25068,https://identifiers.org/hgnc:25068
GATD1,26616,https://identifiers.org/hgnc:26616
GATD3,1273,https://identifiers.org/hgnc:1273
GATM,4175,https://identifiers.org/hgnc:4175
GBA1,4177,https://identifiers.org/hgnc:4177
GBA2,18986,https://identifiers.org/hgnc:18986
GBA3,19069,https://identifiers.org/hgnc:19069
GBE1,4180,https://identifiers.org/hgnc:4180
GBF1,4181,https://identifiers.org/hgnc:4181
GBGT1,20460,https://identifiers.org/hgnc:20460
GBP1,4182,https://identifiers.org/hgnc:4182
GBP2,4183,https://identifiers.org/hgnc:4183
GBP3,4184,https://identifiers.org/hgnc:4184
GBP4,20480,https://identifiers.org/hgnc:20480
GBP5,19895,https://identifiers.org/hgnc:19895
GBP6,25395,https://identifiers.org/hgnc:25395
GBP7,29606,https://identifiers.org/hgnc:29606
GBX1,4185,https://identifiers.org/hgnc:4185
GBX2,4186,https://identifiers.org/hgnc:4186
GC,4187,https://identifiers.org/hgnc:4187
GCA,15990,https://identifiers.org/hgnc:15990
GCAT,4188,https://identifiers.org/hgnc:4188
GCC1,19095,https://identifiers.org/hgnc:19095
GCC2,23218,https://identifiers.org/hgnc:23218
GCDH,4189,https://identifiers.org/hgnc:4189
GCFC2,1317,https://identifiers.org/hgnc:1317
GCG,4191,https://identifiers.org/hgnc:4191
GCGR,4192,https://identifiers.org/hgnc:4192
GCH1,4193,https://identifiers.org/hgnc:4193
GCHFR,4194,https://identifiers.org/hgnc:4194
GCK,4195,https://identifiers.org/hgnc:4195
GCKR,4196,https://identifiers.org/hgnc:4196
GCLC,4311,https://identifiers.org/hgnc:4311
GCLM,4312,https://identifiers.org/hgnc:4312
GCM1,4197,https://identifiers.org/hgnc:4197
GCM2,4198,https://identifiers.org/hgnc:4198
GCN1,4199,https://identifiers.org/hgnc:4199
GCNA,15805,https://identifiers.org/hgnc:15805
GCNT1,4203,https://identifiers.org/hgnc:4203
GCNT2,4204,https://identifiers.org/hgnc:4204
GCNT3,4205,https://identifiers.org/hgnc:4205
GCNT4,17973,https://identifiers.org/hgnc:17973
GCNT7,16099,https://identifiers.org/hgnc:16099
GCOM1,26424,https://identifiers.org/hgnc:26424
GCSAM,20253,https://identifiers.org/hgnc:20253
GCSAML,29583,https://identifiers.org/hgnc:29583
GCSH,4208,https://identifiers.org/hgnc:4208
GDA,4212,https://identifiers.org/hgnc:4212
GDAP1,15968,https://identifiers.org/hgnc:15968
GDAP1L1,4213,https://identifiers.org/hgnc:4213
GDAP2,18010,https://identifiers.org/hgnc:18010
GDE1,29644,https://identifiers.org/hgnc:29644
GDF1,4214,https://identifiers.org/hgnc:4214
GDF10,4215,https://identifiers.org/hgnc:4215
GDF11,4216,https://identifiers.org/hgnc:4216
GDF15,30142,https://identifiers.org/hgnc:30142
GDF2,4217,https://identifiers.org/hgnc:4217
GDF3,4218,https://identifiers.org/hgnc:4218
GDF5,4220,https://identifiers.org/hgnc:4220
GDF5-AS1,33435,https://identifiers.org/hgnc:33435
GDF6,4221,https://identifiers.org/hgnc:4221
GDF7,4222,https://identifiers.org/hgnc:4222
GDF9,4224,https://identifiers.org/hgnc:4224
GDI1,4226,https://identifiers.org/hgnc:4226
GDI2,4227,https://identifiers.org/hgnc:4227
GDNF,4232,https://identifiers.org/hgnc:4232
GDPD1,20883,https://identifiers.org/hgnc:20883
GDPD2,25974,https://identifiers.org/hgnc:25974
GDPD3,28638,https://identifiers.org/hgnc:28638
GDPD4,24849,https://identifiers.org/hgnc:24849
GDPD5,28804,https://identifiers.org/hgnc:28804
GDPGP1,34360,https://identifiers.org/hgnc:34360
GEM,4234,https://identifiers.org/hgnc:4234
GEMIN2,10884,https://identifiers.org/hgnc:10884
GEMIN4,15717,https://identifiers.org/hgnc:15717
GEMIN5,20043,https://identifiers.org/hgnc:20043
GEMIN6,20044,https://identifiers.org/hgnc:20044
GEMIN7,20045,https://identifiers.org/hgnc:20045
GEMIN8,26044,https://identifiers.org/hgnc:26044
GEN1,26881,https://identifiers.org/hgnc:26881
GET1,12790,https://identifiers.org/hgnc:12790
GET1-SH3BGR,54635,https://identifiers.org/hgnc:54635
GET3,752,https://identifiers.org/hgnc:752
GET4,21690,https://identifiers.org/hgnc:21690
GFAP,4235,https://identifiers.org/hgnc:4235
GFER,4236,https://identifiers.org/hgnc:4236
GFI1,4237,https://identifiers.org/hgnc:4237
GFI1B,4238,https://identifiers.org/hgnc:4238
GFM1,13780,https://identifiers.org/hgnc:13780
GFM2,29682,https://identifiers.org/hgnc:29682
GFOD1,21096,https://identifiers.org/hgnc:21096
GFOD2,28159,https://identifiers.org/hgnc:28159
GFPT1,4241,https://identifiers.org/hgnc:4241
GFPT2,4242,https://identifiers.org/hgnc:4242
GFRA1,4243,https://identifiers.org/hgnc:4243
GFRA2,4244,https://identifiers.org/hgnc:4244
GFRA3,4245,https://identifiers.org/hgnc:4245
GFRA4,13821,https://identifiers.org/hgnc:13821
GFRAL,32789,https://identifiers.org/hgnc:32789
GFUS,12390,https://identifiers.org/hgnc:12390
GFY,44663,https://identifiers.org/hgnc:44663
GGA1,17842,https://identifiers.org/hgnc:17842
GGA2,16064,https://identifiers.org/hgnc:16064
GGA3,17079,https://identifiers.org/hgnc:17079
GGACT,25100,https://identifiers.org/hgnc:25100
GGCT,21705,https://identifiers.org/hgnc:21705
GGCX,4247,https://identifiers.org/hgnc:4247
GGH,4248,https://identifiers.org/hgnc:4248
GGN,18869,https://identifiers.org/hgnc:18869
GGNBP2,19357,https://identifiers.org/hgnc:19357
GGPS1,4249,https://identifiers.org/hgnc:4249
GGT1,4250,https://identifiers.org/hgnc:4250
GGT2P,4251,https://identifiers.org/hgnc:4251
GGT5,4260,https://identifiers.org/hgnc:4260
GGT6,26891,https://identifiers.org/hgnc:26891
GGT7,4259,https://identifiers.org/hgnc:4259
GGTA1,4253,https://identifiers.org/hgnc:4253
GGTA2P,4254,https://identifiers.org/hgnc:4254
GGTLC1,16437,https://identifiers.org/hgnc:16437
GGTLC2,18596,https://identifiers.org/hgnc:18596
GGTLC3,33426,https://identifiers.org/hgnc:33426
GH1,4261,https://identifiers.org/hgnc:4261
GH2,4262,https://identifiers.org/hgnc:4262
GHDC,24438,https://identifiers.org/hgnc:24438
GHITM,17281,https://identifiers.org/hgnc:17281
GHR,4263,https://identifiers.org/hgnc:4263
GHRH,4265,https://identifiers.org/hgnc:4265
GHRHR,4266,https://identifiers.org/hgnc:4266
GHRL,18129,https://identifiers.org/hgnc:18129
GHSR,4267,https://identifiers.org/hgnc:4267
GID4,28453,https://identifiers.org/hgnc:28453
GID8,15857,https://identifiers.org/hgnc:15857
GIGYF1,9126,https://identifiers.org/hgnc:9126
GIGYF2,11960,https://identifiers.org/hgnc:11960
GIMAP1,23237,https://identifiers.org/hgnc:23237
GIMAP1-GIMAP5,51257,https://identifiers.org/hgnc:51257
GIMAP2,21789,https://identifiers.org/hgnc:21789
GIMAP3P,30975,https://identifiers.org/hgnc:30975
GIMAP4,21872,https://identifiers.org/hgnc:21872
GIMAP5,18005,https://identifiers.org/hgnc:18005
GIMAP6,21918,https://identifiers.org/hgnc:21918
GIMAP7,22404,https://identifiers.org/hgnc:22404
GIMAP8,21792,https://identifiers.org/hgnc:21792
GIMD1,44141,https://identifiers.org/hgnc:44141
GIN1,25959,https://identifiers.org/hgnc:25959
GINM1,21074,https://identifiers.org/hgnc:21074
GINS1,28980,https://identifiers.org/hgnc:28980
GINS2,24575,https://identifiers.org/hgnc:24575
GINS3,25851,https://identifiers.org/hgnc:25851
GINS4,28226,https://identifiers.org/hgnc:28226
GIP,4270,https://identifiers.org/hgnc:4270
GIPC1,1226,https://identifiers.org/hgnc:1226
GIPC2,18177,https://identifiers.org/hgnc:18177
GIPC3,18183,https://identifiers.org/hgnc:18183
GIPR,4271,https://identifiers.org/hgnc:4271
GIT1,4272,https://identifiers.org/hgnc:4272
GIT2,4273,https://identifiers.org/hgnc:4273
GJA1,4274,https://identifiers.org/hgnc:4274
GJA10,16995,https://identifiers.org/hgnc:16995
GJA3,4277,https://identifiers.org/hgnc:4277
GJA4,4278,https://identifiers.org/hgnc:4278
GJA5,4279,https://identifiers.org/hgnc:4279
GJA8,4281,https://identifiers.org/hgnc:4281
GJB1,4283,https://identifiers.org/hgnc:4283
GJB2,4284,https://identifiers.org/hgnc:4284
GJB3,4285,https://identifiers.org/hgnc:4285
GJB4,4286,https://identifiers.org/hgnc:4286
GJB5,4287,https://identifiers.org/hgnc:4287
GJB6,4288,https://identifiers.org/hgnc:4288
GJB7,16690,https://identifiers.org/hgnc:16690
GJC1,4280,https://identifiers.org/hgnc:4280
GJC2,17494,https://identifiers.org/hgnc:17494
GJC3,17495,https://identifiers.org/hgnc:17495
GJD2,19154,https://identifiers.org/hgnc:19154
GJD3,19147,https://identifiers.org/hgnc:19147
GJD4,23296,https://identifiers.org/hgnc:23296
GJE1,33251,https://identifiers.org/hgnc:33251
GK,4289,https://identifiers.org/hgnc:4289
GK2,4291,https://identifiers.org/hgnc:4291
GK3,4292,https://identifiers.org/hgnc:4292
GK5,28635,https://identifiers.org/hgnc:28635
GKAP1,17496,https://identifiers.org/hgnc:17496
GKN1,23217,https://identifiers.org/hgnc:23217
GKN2,24588,https://identifiers.org/hgnc:24588
GLA,4296,https://identifiers.org/hgnc:4296
GLB1,4298,https://identifiers.org/hgnc:4298
GLB1L,28129,https://identifiers.org/hgnc:28129
GLB1L2,25129,https://identifiers.org/hgnc:25129
GLB1L3,25147,https://identifiers.org/hgnc:25147
GLCCI1,18713,https://identifiers.org/hgnc:18713
GLCE,17855,https://identifiers.org/hgnc:17855
GLDC,4313,https://identifiers.org/hgnc:4313
GLDN,29514,https://identifiers.org/hgnc:29514
GLE1,4315,https://identifiers.org/hgnc:4315
GLG1,4316,https://identifiers.org/hgnc:4316
GLI1,4317,https://identifiers.org/hgnc:4317
GLI2,4318,https://identifiers.org/hgnc:4318
GLI3,4319,https://identifiers.org/hgnc:4319
GLI4,4320,https://identifiers.org/hgnc:4320
GLIPR1,17001,https://identifiers.org/hgnc:17001
GLIPR1L1,28392,https://identifiers.org/hgnc:28392
GLIPR1L2,28592,https://identifiers.org/hgnc:28592
GLIPR2,18007,https://identifiers.org/hgnc:18007
GLIS1,29525,https://identifiers.org/hgnc:29525
GLIS2,29450,https://identifiers.org/hgnc:29450
GLIS3,28510,https://identifiers.org/hgnc:28510
GLMN,14373,https://identifiers.org/hgnc:14373
GLMP,29436,https://identifiers.org/hgnc:29436
GLO1,4323,https://identifiers.org/hgnc:4323
GLOD4,14111,https://identifiers.org/hgnc:14111
GLOD5,33358,https://identifiers.org/hgnc:33358
GLP1R,4324,https://identifiers.org/hgnc:4324
GLP2R,4325,https://identifiers.org/hgnc:4325
GLRA1,4326,https://identifiers.org/hgnc:4326
GLRA2,4327,https://identifiers.org/hgnc:4327
GLRA3,4328,https://identifiers.org/hgnc:4328
GLRA4,31715,https://identifiers.org/hgnc:31715
GLRB,4329,https://identifiers.org/hgnc:4329
GLRX,4330,https://identifiers.org/hgnc:4330
GLRX2,16065,https://identifiers.org/hgnc:16065
GLRX3,15987,https://identifiers.org/hgnc:15987
GLRX5,20134,https://identifiers.org/hgnc:20134
GLS,4331,https://identifiers.org/hgnc:4331
GLS2,29570,https://identifiers.org/hgnc:29570
GLT1D1,26483,https://identifiers.org/hgnc:26483
GLT6D1,23671,https://identifiers.org/hgnc:23671
GLT8D1,24870,https://identifiers.org/hgnc:24870
GLT8D2,24890,https://identifiers.org/hgnc:24890
GLTP,24867,https://identifiers.org/hgnc:24867
GLTPD2,33756,https://identifiers.org/hgnc:33756
GLUD1,4335,https://identifiers.org/hgnc:4335
GLUD2,4336,https://identifiers.org/hgnc:4336
GLUL,4341,https://identifiers.org/hgnc:4341
GLYAT,13734,https://identifiers.org/hgnc:13734
GLYATL1,30519,https://identifiers.org/hgnc:30519
GLYATL2,24178,https://identifiers.org/hgnc:24178
GLYATL3,21349,https://identifiers.org/hgnc:21349
GLYCAM1,18023,https://identifiers.org/hgnc:18023
GLYCTK,24247,https://identifiers.org/hgnc:24247
GLYR1,24434,https://identifiers.org/hgnc:24434
GM2A,4367,https://identifiers.org/hgnc:4367
GMCL1,23843,https://identifiers.org/hgnc:23843
GMCL2,19717,https://identifiers.org/hgnc:19717
GMDS,4369,https://identifiers.org/hgnc:4369
GMEB1,4370,https://identifiers.org/hgnc:4370
GMEB2,4371,https://identifiers.org/hgnc:4371
GMFB,4373,https://identifiers.org/hgnc:4373
GMFG,4374,https://identifiers.org/hgnc:4374
GMIP,24852,https://identifiers.org/hgnc:24852
GML,4375,https://identifiers.org/hgnc:4375
GMNC,40049,https://identifiers.org/hgnc:40049
GMNN,17493,https://identifiers.org/hgnc:17493
GMPPA,22923,https://identifiers.org/hgnc:22923
GMPPB,22932,https://identifiers.org/hgnc:22932
GMPR,4376,https://identifiers.org/hgnc:4376
GMPR2,4377,https://identifiers.org/hgnc:4377
GMPS,4378,https://identifiers.org/hgnc:4378
GNA11,4379,https://identifiers.org/hgnc:4379
GNA12,4380,https://identifiers.org/hgnc:4380
GNA13,4381,https://identifiers.org/hgnc:4381
GNA14,4382,https://identifiers.org/hgnc:4382
GNA15,4383,https://identifiers.org/hgnc:4383
GNAI1,4384,https://identifiers.org/hgnc:4384
GNAI2,4385,https://identifiers.org/hgnc:4385
GNAI2P1,4386,https://identifiers.org/hgnc:4386
GNAI3,4387,https://identifiers.org/hgnc:4387
GNAL,4388,https://identifiers.org/hgnc:4388
GNAO1,4389,https://identifiers.org/hgnc:4389
GNAQ,4390,https://identifiers.org/hgnc:4390
GNAS,4392,https://identifiers.org/hgnc:4392
GNAT1,4393,https://identifiers.org/hgnc:4393
GNAT2,4394,https://identifiers.org/hgnc:4394
GNAT3,22800,https://identifiers.org/hgnc:22800
GNAZ,4395,https://identifiers.org/hgnc:4395
GNB1,4396,https://identifiers.org/hgnc:4396
GNB1L,4397,https://identifiers.org/hgnc:4397
GNB2,4398,https://identifiers.org/hgnc:4398
GNB3,4400,https://identifiers.org/hgnc:4400
GNB4,20731,https://identifiers.org/hgnc:20731
GNB5,4401,https://identifiers.org/hgnc:4401
GNE,23657,https://identifiers.org/hgnc:23657
GNG10,4402,https://identifiers.org/hgnc:4402
GNG11,4403,https://identifiers.org/hgnc:4403
GNG12,19663,https://identifiers.org/hgnc:19663
GNG13,14131,https://identifiers.org/hgnc:14131
GNG2,4404,https://identifiers.org/hgnc:4404
GNG3,4405,https://identifiers.org/hgnc:4405
GNG4,4407,https://identifiers.org/hgnc:4407
GNG5,4408,https://identifiers.org/hgnc:4408
GNG7,4410,https://identifiers.org/hgnc:4410
GNG8,19664,https://identifiers.org/hgnc:19664
GNGT1,4411,https://identifiers.org/hgnc:4411
GNGT2,4412,https://identifiers.org/hgnc:4412
GNL1,4413,https://identifiers.org/hgnc:4413
GNL2,29925,https://identifiers.org/hgnc:29925
GNL3,29931,https://identifiers.org/hgnc:29931
GNL3L,25553,https://identifiers.org/hgnc:25553
GNL3LP1,25733,https://identifiers.org/hgnc:25733
GNLY,4414,https://identifiers.org/hgnc:4414
GNMT,4415,https://identifiers.org/hgnc:4415
GNPAT,4416,https://identifiers.org/hgnc:4416
GNPDA1,4417,https://identifiers.org/hgnc:4417
GNPDA2,21526,https://identifiers.org/hgnc:21526
GNPNAT1,19980,https://identifiers.org/hgnc:19980
GNPTAB,29670,https://identifiers.org/hgnc:29670
GNPTG,23026,https://identifiers.org/hgnc:23026
GNRH1,4419,https://identifiers.org/hgnc:4419
GNRH2,4420,https://identifiers.org/hgnc:4420
GNRHR,4421,https://identifiers.org/hgnc:4421
GNRHR2,16341,https://identifiers.org/hgnc:16341
GNS,4422,https://identifiers.org/hgnc:4422
GOLGA1,4424,https://identifiers.org/hgnc:4424
GOLGA2,4425,https://identifiers.org/hgnc:4425
GOLGA2P4,38600,https://identifiers.org/hgnc:38600
GOLGA3,4426,https://identifiers.org/hgnc:4426
GOLGA4,4427,https://identifiers.org/hgnc:4427
GOLGA5,4428,https://identifiers.org/hgnc:4428
GOLGA5P1,43925,https://identifiers.org/hgnc:43925
GOLGA6A,13567,https://identifiers.org/hgnc:13567
GOLGA6B,32205,https://identifiers.org/hgnc:32205
GOLGA6C,32206,https://identifiers.org/hgnc:32206
GOLGA6D,32204,https://identifiers.org/hgnc:32204
GOLGA6L1,37444,https://identifiers.org/hgnc:37444
GOLGA6L10,37228,https://identifiers.org/hgnc:37228
GOLGA6L2,26695,https://identifiers.org/hgnc:26695
GOLGA6L22,50289,https://identifiers.org/hgnc:50289
GOLGA6L4,27256,https://identifiers.org/hgnc:27256
GOLGA6L6,37225,https://identifiers.org/hgnc:37225
GOLGA6L7,37442,https://identifiers.org/hgnc:37442
GOLGA6L9,37229,https://identifiers.org/hgnc:37229
GOLGA7,24876,https://identifiers.org/hgnc:24876
GOLGA7B,31668,https://identifiers.org/hgnc:31668
GOLGA7B-DT,45232,https://identifiers.org/hgnc:45232
GOLGA8A,31972,https://identifiers.org/hgnc:31972
GOLGA8B,31973,https://identifiers.org/hgnc:31973
GOLGA8CP,32375,https://identifiers.org/hgnc:32375
GOLGA8DP,32376,https://identifiers.org/hgnc:32376
GOLGA8F,32378,https://identifiers.org/hgnc:32378
GOLGA8G,25328,https://identifiers.org/hgnc:25328
GOLGA8H,37443,https://identifiers.org/hgnc:37443
GOLGA8J,38650,https://identifiers.org/hgnc:38650
GOLGA8K,38652,https://identifiers.org/hgnc:38652
GOLGA8M,44404,https://identifiers.org/hgnc:44404
GOLGA8N,44405,https://identifiers.org/hgnc:44405
GOLGA8O,44406,https://identifiers.org/hgnc:44406
GOLGA8Q,44408,https://identifiers.org/hgnc:44408
